,Year,ECD3_bp,temp,temp_anomality
1425,-43715,45739.17,-63.24999999999997,-7.478105967774383
1426,-43766,45790.84,-62.74999999999997,-6.978105967774383
1427,-43817,45841.05,-62.44999999999999,-6.6781059677744
1428,-43866,45890.45,-62.849999999999966,-7.078105967774377
1429,-43916,45940.26,-62.64999999999998,-6.878105967774388
1430,-43966,45990.2,-62.64999999999998,-6.878105967774388
1431,-44015,46039.71,-62.44999999999999,-6.6781059677744
1432,-44064,46088.79,-62.54999999999998,-6.778105967774394
1433,-44113,46137.94,-62.64999999999998,-6.878105967774388
1434,-44162,46186.75,-62.04999999999998,-6.278105967774394
1435,-44210,46234.34,-62.04999999999998,-6.278105967774394
1436,-44256,46280.55,-61.54999999999998,-5.778105967774394
1437,-44302,46326.01,-61.94999999999999,-6.1781059677744
1438,-44347,46371.94,-61.849999999999966,-6.078105967774377
1439,-44394,46418.09,-61.849999999999966,-6.078105967774377
1440,-44439,46463.91,-61.44999999999999,-5.6781059677744
1441,-44484,46508.43,-61.64999999999998,-5.878105967774388
1442,-44529,46553.5,-61.44999999999999,-5.6781059677744
1443,-44574,46598.23,-61.849999999999966,-6.078105967774377
1444,-44619,46643.89,-61.74999999999997,-5.978105967774383
1445,-44663,46687.79,-60.14999999999998,-4.378105967774388
1446,-44706,46730.7,-61.94999999999999,-6.1781059677744
1447,-44750,46774.24,-61.04999999999998,-5.278105967774394
1448,-44794,46818.11,-61.54999999999998,-5.778105967774394
1449,-44838,46862.58,-60.349999999999966,-4.578105967774377
1450,-44878,46902.84,-60.94999999999999,-5.1781059677744
1451,-44919,46943.79,-60.24999999999997,-4.478105967774383
1452,-44961,46985.05,-61.14999999999998,-5.378105967774388
1453,-45001,47025.0,-59.14999999999998,-3.3781059677743883
1454,-45038,47062.48,-60.04999999999998,-4.278105967774394
1455,-45077,47101.68,-60.94999999999999,-5.1781059677744
1456,-45120,47144.07,-61.74999999999997,-5.978105967774383
1457,-45163,47187.54,-60.64999999999998,-4.878105967774388
1458,-45205,47229.44,-60.14999999999998,-4.378105967774388
1459,-45245,47269.91,-61.24999999999997,-5.478105967774383
1460,-45288,47312.7,-60.94999999999999,-5.1781059677744
1461,-45331,47355.06,-60.94999999999999,-5.1781059677744
1462,-45373,47397.66,-61.04999999999998,-5.278105967774394
1463,-45415,47439.88,-60.54999999999998,-4.778105967774394
1464,-45457,47481.35,-60.64999999999998,-4.878105967774388
1465,-45497,47521.57,-59.74999999999997,-3.9781059677743826
1466,-45535,47559.86,-59.44999999999999,-3.6781059677743997
1467,-45571,47595.96,-58.94999999999999,-3.1781059677743997
1468,-45609,47633.11,-60.54999999999998,-4.778105967774394
1469,-45647,47671.68,-60.349999999999966,-4.578105967774377
1470,-45687,47711.94,-59.94999999999999,-4.1781059677744
1471,-45727,47751.05,-60.54999999999998,-4.778105967774394
1472,-45766,47790.95,-60.14999999999998,-4.378105967774388
1473,-45808,47832.17,-61.44999999999999,-5.6781059677744
1474,-45851,47875.11,-61.349999999999966,-5.578105967774377
1475,-45895,47919.71,-61.74999999999997,-5.978105967774383
1476,-45940,47964.99,-60.74999999999997,-4.978105967774383
1477,-45983,48007.21,-61.349999999999966,-5.578105967774377
1478,-46027,48051.11,-61.349999999999966,-5.578105967774377
1479,-46070,48094.9,-61.04999999999998,-5.278105967774394
1480,-46114,48138.81,-61.64999999999998,-5.878105967774388
1481,-46159,48183.62,-61.64999999999998,-5.878105967774388
1482,-46204,48228.61,-61.14999999999998,-5.378105967774388
1483,-46248,48272.68,-61.349999999999966,-5.578105967774377
1484,-46292,48316.04,-59.849999999999966,-4.078105967774377
1485,-46331,48355.58,-61.54999999999998,-5.778105967774394
1486,-46375,48399.98,-61.54999999999998,-5.778105967774394
1487,-46421,48445.57,-62.04999999999998,-6.278105967774394
1488,-46467,48491.71,-61.44999999999999,-5.6781059677744
1489,-46513,48537.63,-61.849999999999966,-6.078105967774377
1490,-46559,48583.43,-61.64999999999998,-5.878105967774388
1491,-46605,48629.52,-61.849999999999966,-6.078105967774377
1492,-46652,48676.12,-62.04999999999998,-6.278105967774394
1493,-46698,48722.72,-61.14999999999998,-5.378105967774388
1494,-46742,48766.99,-61.14999999999998,-5.378105967774388
1495,-46786,48810.57,-61.94999999999999,-6.1781059677744
1496,-46834,48858.05,-62.54999999999998,-6.778105967774394
1497,-46883,48907.5,-61.54999999999998,-5.778105967774394
1498,-46929,48953.44,-62.14999999999998,-6.378105967774388
1499,-46978,49002.23,-63.849999999999966,-8.078105967774377
1500,-47033,49057.3,-62.74999999999997,-6.978105967774383
1501,-47084,49108.93,-62.849999999999966,-7.078105967774377
1502,-47136,49160.73,-63.44999999999999,-7.6781059677744
1503,-47191,49215.03,-62.849999999999966,-7.078105967774377
1504,-47242,49266.35,-62.14999999999998,-6.378105967774388
1505,-47291,49315.26,-62.849999999999966,-7.078105967774377
1506,-47342,49366.14,-61.64999999999998,-5.878105967774388
1507,-47388,49412.72,-61.74999999999997,-5.978105967774383
1508,-47434,49458.91,-61.64999999999998,-5.878105967774388
1509,-47481,49505.25,-62.14999999999998,-6.378105967774388
1510,-47529,49553.24,-61.849999999999966,-6.078105967774377
1511,-47577,49601.56,-63.349999999999966,-7.578105967774377
1512,-47630,49654.36,-62.44999999999999,-6.6781059677744
1513,-47680,49704.21,-61.849999999999966,-6.078105967774377
1514,-47728,49752.29,-63.14999999999998,-7.378105967774388
1515,-47780,49804.77,-63.04999999999998,-7.278105967774394
1516,-47833,49857.26,-61.94999999999999,-6.1781059677744
1517,-47881,49905.09,-61.849999999999966,-6.078105967774377
1518,-47927,49951.94,-61.44999999999999,-5.6781059677744
1519,-47974,49998.27,-62.44999999999999,-6.6781059677744
1520,-48023,50047.27,-62.54999999999998,-6.778105967774394
1521,-48073,50097.48,-62.44999999999999,-6.6781059677744
1522,-48124,50148.08,-63.04999999999998,-7.278105967774394
1523,-48175,50199.65,-62.14999999999998,-6.378105967774388
1524,-48225,50249.56,-62.94999999999999,-7.1781059677744
1525,-48276,50300.88,-62.54999999999998,-6.778105967774394
1526,-48328,50352.03,-63.24999999999997,-7.478105967774383
1527,-48381,50405.06,-62.24999999999997,-6.478105967774383
1528,-48430,50454.86,-62.849999999999966,-7.078105967774377
1529,-48482,50506.12,-62.04999999999998,-6.278105967774394
1530,-48530,50554.3,-61.64999999999998,-5.878105967774388
1531,-48577,50601.29,-62.44999999999999,-6.6781059677744
1532,-48626,50650.48,-62.349999999999966,-6.578105967774377
1533,-48674,50698.79,-60.94999999999999,-5.1781059677744
1534,-48721,50745.0,-62.54999999999998,-6.778105967774394
1535,-48769,50793.98,-62.54999999999998,-6.778105967774394
1536,-48819,50843.23,-61.349999999999966,-5.578105967774377
1537,-48866,50890.88,-62.54999999999998,-6.778105967774394
1538,-48915,50939.82,-62.349999999999966,-6.578105967774377
1539,-48966,50990.6,-63.04999999999998,-7.278105967774394
1540,-49017,51041.67,-61.94999999999999,-6.1781059677744
1541,-49066,51090.18,-61.54999999999998,-5.778105967774394
1542,-49112,51136.89,-61.849999999999966,-6.078105967774377
1543,-49159,51183.22,-61.349999999999966,-5.578105967774377
1544,-49205,51229.59,-61.94999999999999,-6.1781059677744
1545,-49253,51277.16,-62.44999999999999,-6.6781059677744
1546,-49302,51326.64,-62.349999999999966,-6.578105967774377
1547,-49352,51376.14,-61.94999999999999,-6.1781059677744
1548,-49400,51424.39,-61.94999999999999,-6.1781059677744
1549,-49447,51471.06,-60.54999999999998,-4.778105967774394
1550,-49490,51514.27,-62.04999999999998,-6.278105967774394
1551,-49538,51562.23,-62.349999999999966,-6.578105967774377
1552,-49587,51611.92,-62.94999999999999,-7.1781059677744
1553,-49640,51664.29,-61.14999999999998,-5.378105967774388
1554,-49685,51709.27,-61.94999999999999,-6.1781059677744
1555,-49733,51757.07,-62.349999999999966,-6.578105967774377
1556,-49782,51806.49,-61.44999999999999,-5.6781059677744
1557,-49829,51853.23,-62.349999999999966,-6.578105967774377
1558,-49878,51902.61,-62.24999999999997,-6.478105967774383
1559,-49927,51951.62,-61.54999999999998,-5.778105967774394
1560,-49974,51998.43,-61.54999999999998,-5.778105967774394
1561,-50021,52045.93,-62.74999999999997,-6.978105967774383
1562,-50072,52096.1,-62.24999999999997,-6.478105967774383
1563,-50122,52146.11,-62.24999999999997,-6.478105967774383
1564,-50171,52195.51,-62.04999999999998,-6.278105967774394
1565,-50220,52244.18,-61.849999999999966,-6.078105967774377
1566,-50268,52292.11,-61.94999999999999,-6.1781059677744
1567,-50315,52339.6,-61.64999999999998,-5.878105967774388
1568,-50363,52387.16,-62.04999999999998,-6.278105967774394
1569,-50410,52434.7,-61.44999999999999,-5.6781059677744
1570,-50457,52481.25,-61.349999999999966,-5.578105967774377
1571,-50502,52526.21,-60.849999999999966,-5.078105967774377
1572,-50547,52571.07,-62.24999999999997,-6.478105967774383
1573,-50595,52619.18,-61.44999999999999,-5.6781059677744
1574,-50642,52666.01,-62.24999999999997,-6.478105967774383
1575,-50690,52714.77,-60.94999999999999,-5.1781059677744
1576,-50735,52759.17,-61.54999999999998,-5.778105967774394
1577,-50780,52804.7,-60.349999999999966,-4.578105967774377
1578,-50823,52847.84,-61.64999999999998,-5.878105967774388
1579,-50868,52892.95,-61.14999999999998,-5.378105967774388
1580,-50913,52937.8,-60.849999999999966,-5.078105967774377
1581,-50955,52979.91,-59.44999999999999,-3.6781059677743997
1582,-50996,53020.67,-61.24999999999997,-5.478105967774383
1583,-51040,53064.07,-60.14999999999998,-4.378105967774388
1584,-51081,53105.2,-61.14999999999998,-5.378105967774388
1585,-51126,53150.11,-62.14999999999998,-6.378105967774388
1586,-51173,53197.55,-61.14999999999998,-5.378105967774388
1587,-51219,53243.91,-61.74999999999997,-5.978105967774383
1588,-51265,53289.98,-61.14999999999998,-5.378105967774388
1589,-51312,53336.03,-61.64999999999998,-5.878105967774388
1590,-51357,53381.54,-60.94999999999999,-5.1781059677744
1591,-51401,53425.77,-60.54999999999998,-4.778105967774394
1592,-51445,53469.21,-61.94999999999999,-6.1781059677744
1593,-51492,53516.02,-60.849999999999966,-5.078105967774377
1594,-51536,53560.0,-61.24999999999997,-5.478105967774383
1595,-51580,53604.49,-60.14999999999998,-4.378105967774388
1596,-51623,53647.07,-61.54999999999998,-5.778105967774394
1597,-51667,53691.65,-60.94999999999999,-5.1781059677744
1598,-51710,53734.58,-59.44999999999999,-3.6781059677743997
1599,-51751,53775.86,-60.94999999999999,-5.1781059677744
1600,-51794,53818.43,-61.04999999999998,-5.278105967774394
1601,-51838,53862.87,-61.44999999999999,-5.6781059677744
1602,-51885,53909.17,-61.64999999999998,-5.878105967774388
1603,-51932,53956.2,-61.14999999999998,-5.378105967774388
1604,-51975,53999.64,-59.14999999999998,-3.3781059677743883
1605,-52015,54039.82,-60.64999999999998,-4.878105967774388
1606,-52057,54081.11,-61.04999999999998,-5.278105967774394
1607,-52099,54123.97,-59.94999999999999,-4.1781059677744
1608,-52141,54165.02,-60.24999999999997,-4.478105967774383
1609,-52181,54205.98,-59.849999999999966,-4.078105967774377
1610,-52222,54246.01,-60.04999999999998,-4.278105967774394
1611,-52261,54285.9,-59.849999999999966,-4.078105967774377
1612,-52301,54325.58,-59.74999999999997,-3.9781059677743826
1613,-52340,54364.97,-59.849999999999966,-4.078105967774377
1614,-52380,54404.65,-60.14999999999998,-4.378105967774388
1615,-52422,54446.14,-61.04999999999998,-5.278105967774394
1616,-52465,54489.83,-61.14999999999998,-5.378105967774388
1617,-52510,54534.41,-60.94999999999999,-5.1781059677744
1618,-52556,54580.0,-62.04999999999998,-6.278105967774394
1619,-52603,54627.46,-61.74999999999997,-5.978105967774383
1620,-52651,54675.23,-61.54999999999998,-5.778105967774394
1621,-52697,54721.19,-60.349999999999966,-4.578105967774377
1622,-52740,54764.15,-61.04999999999998,-5.278105967774394
1623,-52784,54808.64,-60.349999999999966,-4.578105967774377
1624,-52827,54851.31,-61.349999999999966,-5.578105967774377
1625,-52872,54896.36,-61.04999999999998,-5.278105967774394
1626,-52917,54941.96,-61.54999999999998,-5.778105967774394
1627,-52964,54988.01,-61.349999999999966,-5.578105967774377
1628,-53010,55034.78,-61.849999999999966,-6.078105967774377
1629,-53056,55080.8,-60.54999999999998,-4.778105967774394
1630,-53101,55125.02,-60.74999999999997,-4.978105967774383
1631,-53144,55168.29,-60.64999999999998,-4.878105967774388
1632,-53187,55211.46,-60.24999999999997,-4.478105967774383
1633,-53229,55253.79,-61.849999999999966,-6.078105967774377
1634,-53277,55301.31,-61.74999999999997,-5.978105967774383
1635,-53325,55349.27,-61.64999999999998,-5.878105967774388
1636,-53373,55397.52,-62.24999999999997,-6.478105967774383
1637,-53423,55447.32,-62.24999999999997,-6.478105967774383
1638,-53473,55497.07,-61.64999999999998,-5.878105967774388
1639,-53521,55545.91,-62.44999999999999,-6.6781059677744
1640,-53572,55596.79,-62.74999999999997,-6.978105967774383
1641,-53624,55648.93,-62.14999999999998,-6.378105967774388
1642,-53675,55699.62,-62.24999999999997,-6.478105967774383
1643,-53724,55748.6,-60.74999999999997,-4.978105967774383
1644,-53770,55794.22,-61.44999999999999,-5.6781059677744
1645,-53816,55840.3,-61.54999999999998,-5.778105967774394
1646,-53862,55886.7,-60.94999999999999,-5.1781059677744
1647,-53907,55931.6,-60.64999999999998,-4.878105967774388
1648,-53952,55976.28,-61.74999999999997,-5.978105967774383
1649,-53999,56023.14,-61.64999999999998,-5.878105967774388
1650,-54046,56070.3,-60.849999999999966,-5.078105967774377
1651,-54091,56115.52,-61.849999999999966,-6.078105967774377
1652,-54139,56163.79,-61.64999999999998,-5.878105967774388
1653,-54187,56211.64,-61.14999999999998,-5.378105967774388
1654,-54233,56257.3,-61.44999999999999,-5.6781059677744
1655,-54280,56304.5,-62.64999999999998,-6.878105967774388
1656,-54332,56356.05,-61.64999999999998,-5.878105967774388
1657,-54380,56404.04,-61.54999999999998,-5.778105967774394
1658,-54427,56451.61,-61.64999999999998,-5.878105967774388
1659,-54475,56499.6,-62.04999999999998,-6.278105967774394
1660,-54524,56548.97,-62.14999999999998,-6.378105967774388
1661,-54575,56599.7,-62.74999999999997,-6.978105967774383
1662,-54628,56652.72,-63.14999999999998,-7.378105967774388
1663,-54683,56707.58,-62.14999999999998,-6.378105967774388
1664,-54734,56758.11,-62.14999999999998,-6.378105967774388
1665,-54784,56808.66,-62.94999999999999,-7.1781059677744
1666,-54838,56862.98,-63.14999999999998,-7.378105967774388
1667,-54893,56917.66,-61.54999999999998,-5.778105967774394
1668,-54943,56967.26,-63.44999999999999,-7.6781059677744
1669,-54998,57022.4,-62.14999999999998,-6.378105967774388
1670,-55050,57074.04,-62.14999999999998,-6.378105967774388
1671,-55099,57123.55,-61.349999999999966,-5.578105967774377
1672,-55147,57171.11,-61.64999999999998,-5.878105967774388
1673,-55195,57219.92,-62.94999999999999,-7.1781059677744
1674,-55247,57271.99,-61.44999999999999,-5.6781059677744
1675,-55296,57320.61,-61.849999999999966,-6.078105967774377
1676,-55345,57369.21,-61.94999999999999,-6.1781059677744
1677,-55394,57418.52,-62.04999999999998,-6.278105967774394
1678,-55443,57467.95,-61.44999999999999,-5.6781059677744
1679,-55491,57515.39,-61.24999999999997,-5.478105967774383
1680,-55537,57561.95,-62.44999999999999,-6.6781059677744
1681,-55589,57613.34,-61.349999999999966,-5.578105967774377
1682,-55636,57660.31,-61.94999999999999,-6.1781059677744
1683,-55686,57710.03,-61.14999999999998,-5.378105967774388
1684,-55731,57755.91,-60.94999999999999,-5.1781059677744
1685,-55777,57801.23,-61.349999999999966,-5.578105967774377
1686,-55822,57846.52,-60.14999999999998,-4.378105967774388
1687,-55866,57890.89,-61.64999999999998,-5.878105967774388
1688,-55912,57936.46,-61.04999999999998,-5.278105967774394
1689,-55958,57982.76,-61.14999999999998,-5.378105967774388
1690,-56003,58027.9,-60.54999999999998,-4.778105967774394
1691,-56047,58071.37,-60.04999999999998,-4.278105967774394
1692,-56089,58113.02,-60.74999999999997,-4.978105967774383
1693,-56132,58156.88,-59.74999999999997,-3.9781059677743826
1694,-56174,58198.02,-60.54999999999998,-4.778105967774394
1695,-56216,58240.32,-60.349999999999966,-4.578105967774377
1696,-56261,58285.71,-62.54999999999998,-6.778105967774394
1697,-56310,58334.4,-61.44999999999999,-5.6781059677744
1698,-56358,58382.32,-60.74999999999997,-4.978105967774383
1699,-56403,58427.21,-60.54999999999998,-4.778105967774394
1700,-56447,58471.41,-61.24999999999997,-5.478105967774383
1701,-56493,58517.31,-61.44999999999999,-5.6781059677744
1702,-56540,58564.12,-60.64999999999998,-4.878105967774388
1703,-56583,58607.96,-60.04999999999998,-4.278105967774394
1704,-56626,58650.62,-61.74999999999997,-5.978105967774383
1705,-56674,58698.3,-61.94999999999999,-6.1781059677744
1706,-56723,58747.62,-61.64999999999998,-5.878105967774388
1707,-56771,58795.52,-61.04999999999998,-5.278105967774394
1708,-56817,58841.59,-60.94999999999999,-5.1781059677744
1709,-56862,58886.69,-60.74999999999997,-4.978105967774383
1710,-56907,58931.5,-60.849999999999966,-5.078105967774377
1711,-56951,58975.39,-60.04999999999998,-4.278105967774394
1712,-56994,59018.47,-61.349999999999966,-5.578105967774377
1713,-57040,59064.2,-60.04999999999998,-4.278105967774394
1714,-57082,59106.36,-60.74999999999997,-4.978105967774383
1715,-57125,59149.2,-59.14999999999998,-3.3781059677743883
1716,-57166,59190.41,-60.849999999999966,-5.078105967774377
1717,-57207,59231.86,-59.849999999999966,-4.078105967774377
1718,-57249,59273.42,-59.64999999999998,-3.8781059677743883
1719,-57289,59313.87,-60.64999999999998,-4.878105967774388
1720,-57333,59357.47,-60.44999999999999,-4.6781059677744
1721,-57377,59401.15,-61.14999999999998,-5.378105967774388
1722,-57421,59445.3,-59.54999999999998,-3.778105967774394
1723,-57462,59486.37,-59.349999999999966,-3.578105967774377
1724,-57502,59526.11,-59.94999999999999,-4.1781059677744
1725,-57542,59566.79,-60.24999999999997,-4.478105967774383
1726,-57584,59608.86,-60.44999999999999,-4.6781059677744
1727,-57627,59651.29,-59.64999999999998,-3.8781059677743883
1728,-57668,59692.91,-60.64999999999998,-4.878105967774388
1729,-57711,59735.82,-60.54999999999998,-4.778105967774394
1730,-57756,59780.03,-60.849999999999966,-5.078105967774377
1731,-57800,59824.33,-60.54999999999998,-4.778105967774394
1732,-57844,59868.35,-60.64999999999998,-4.878105967774388
1733,-57888,59912.43,-60.54999999999998,-4.778105967774394
1734,-57932,59956.17,-60.44999999999999,-4.6781059677744
1735,-57975,59999.3,-60.14999999999998,-4.378105967774388
1736,-58017,60041.62,-60.14999999999998,-4.378105967774388
1737,-58061,60085.64,-61.849999999999966,-6.078105967774377
1738,-58105,60129.88,-59.24999999999997,-3.4781059677743826
1739,-58148,60172.79,-60.94999999999999,-5.1781059677744
1740,-58192,60216.68,-61.04999999999998,-5.278105967774394
1741,-58238,60262.67,-62.04999999999998,-6.278105967774394
1742,-58288,60312.74,-60.849999999999966,-5.078105967774377
1743,-58333,60357.93,-59.54999999999998,-3.778105967774394
1744,-58375,60399.15,-61.04999999999998,-5.278105967774394
1745,-58420,60444.16,-61.24999999999997,-5.478105967774383
1746,-58466,60490.6,-60.94999999999999,-5.1781059677744
1747,-58512,60536.12,-60.54999999999998,-4.778105967774394
1748,-58558,60582.09,-61.849999999999966,-6.078105967774377
1749,-58606,60630.23,-61.64999999999998,-5.878105967774388
1750,-58653,60677.56,-60.04999999999998,-4.278105967774394
1751,-58697,60721.65,-60.64999999999998,-4.878105967774388
1752,-58741,60765.46,-60.64999999999998,-4.878105967774388
1753,-58785,60809.82,-60.44999999999999,-4.6781059677744
1754,-58830,60854.1,-62.04999999999998,-6.278105967774394
1755,-58879,60903.5,-61.04999999999998,-5.278105967774394
1756,-58926,60950.66,-61.54999999999998,-5.778105967774394
1757,-58974,60998.57,-61.349999999999966,-5.578105967774377
1758,-59023,61047.0,-61.94999999999999,-6.1781059677744
1759,-59073,61097.12,-62.04999999999998,-6.278105967774394
1760,-59123,61147.68,-61.64999999999998,-5.878105967774388
1761,-59172,61196.82,-61.349999999999966,-5.578105967774377
1762,-59221,61245.66,-62.24999999999997,-6.478105967774383
1763,-59272,61296.13,-61.64999999999998,-5.878105967774388
1764,-59321,61345.19,-60.94999999999999,-5.1781059677744
1765,-59368,61392.93,-61.94999999999999,-6.1781059677744
1766,-59417,61441.92,-61.44999999999999,-5.6781059677744
1767,-59465,61489.91,-60.74999999999997,-4.978105967774383
1768,-59511,61535.53,-60.54999999999998,-4.778105967774394
1769,-59557,61581.53,-61.94999999999999,-6.1781059677744
1770,-59606,61630.01,-61.64999999999998,-5.878105967774388
1771,-59655,61679.86,-61.94999999999999,-6.1781059677744
1772,-59706,61730.52,-62.24999999999997,-6.478105967774383
1773,-59757,61781.34,-61.44999999999999,-5.6781059677744
1774,-59806,61830.12,-61.14999999999998,-5.378105967774388
1775,-59854,61878.14,-61.849999999999966,-6.078105967774377
1776,-59904,61928.32,-62.44999999999999,-6.6781059677744
1777,-59955,61979.46,-61.14999999999998,-5.378105967774388
1778,-60004,62028.7,-61.849999999999966,-6.078105967774377
1779,-60053,62077.83,-61.54999999999998,-5.778105967774394
1780,-60103,62127.36,-61.849999999999966,-6.078105967774377
1781,-60153,62177.43,-62.04999999999998,-6.278105967774394
1782,-60204,62228.48,-62.04999999999998,-6.278105967774394
1783,-60255,62279.55,-61.74999999999997,-5.978105967774383
1784,-60307,62331.05,-62.849999999999966,-7.078105967774377
1785,-60360,62384.51,-62.349999999999966,-6.578105967774377
1786,-60413,62437.1,-61.64999999999998,-5.878105967774388
1787,-60463,62487.98,-62.14999999999998,-6.378105967774388
1788,-60515,62539.75,-62.44999999999999,-6.6781059677744
1789,-60568,62592.77,-62.24999999999997,-6.478105967774383
1790,-60621,62645.2,-61.94999999999999,-6.1781059677744
1791,-60672,62696.91,-62.349999999999966,-6.578105967774377
1792,-60725,62749.68,-62.44999999999999,-6.6781059677744
1793,-60779,62803.62,-63.04999999999998,-7.278105967774394
1794,-60836,62860.31,-62.94999999999999,-7.1781059677744
1795,-60892,62916.99,-63.64999999999998,-7.878105967774388
1796,-60952,62976.05,-62.849999999999966,-7.078105967774377
1797,-61008,63032.61,-62.64999999999998,-6.878105967774388
1798,-61063,63087.77,-62.74999999999997,-6.978105967774383
1799,-61119,63143.18,-62.94999999999999,-7.1781059677744
1800,-61175,63199.52,-63.349999999999966,-7.578105967774377
1801,-61233,63257.74,-63.54999999999998,-7.778105967774394
1802,-61293,63317.56,-63.24999999999997,-7.478105967774383
1803,-61350,63374.73,-61.94999999999999,-6.1781059677744
1804,-61405,63429.27,-63.64999999999998,-7.878105967774388
1805,-61463,63487.71,-63.64999999999998,-7.878105967774388
1806,-61524,63548.03,-63.54999999999998,-7.778105967774394
1807,-61584,63608.1,-63.24999999999997,-7.478105967774383
1808,-61642,63666.26,-62.94999999999999,-7.1781059677744
1809,-61700,63724.02,-63.849999999999966,-8.078105967774377
1810,-61761,63785.55,-64.14999999999998,-8.378105967774388
1811,-61824,63848.4,-63.349999999999966,-7.578105967774377
1812,-61883,63907.86,-63.14999999999998,-7.378105967774388
1813,-61942,63966.85,-65.24999999999997,-9.478105967774383
1814,-62010,64034.85,-63.94999999999999,-8.1781059677744
1815,-62075,64099.16,-63.94999999999999,-8.1781059677744
1816,-62137,64161.83,-64.14999999999998,-8.378105967774388
1817,-62201,64225.11,-63.64999999999998,-7.878105967774388
1818,-62263,64287.04,-64.04999999999998,-8.278105967774394
1819,-62325,64349.57,-63.74999999999997,-7.978105967774383
1820,-62387,64411.41,-63.54999999999998,-7.778105967774394
1821,-62447,64471.55,-63.24999999999997,-7.478105967774383
1822,-62504,64528.43,-61.64999999999998,-5.878105967774388
1823,-62556,64580.12,-61.54999999999998,-5.778105967774394
1824,-62607,64631.63,-63.04999999999998,-7.278105967774394
1825,-62661,64685.23,-61.349999999999966,-5.578105967774377
1826,-62714,64738.57,-63.64999999999998,-7.878105967774388
1827,-62771,64795.55,-62.64999999999998,-6.878105967774388
1828,-62827,64851.68,-62.54999999999998,-6.778105967774394
1829,-62882,64906.61,-61.849999999999966,-6.078105967774377
1830,-62934,64958.15,-62.24999999999997,-6.478105967774383
1831,-62987,65011.45,-63.24999999999997,-7.478105967774383
1832,-63046,65070.66,-63.849999999999966,-8.078105967774377
1833,-63107,65131.54,-63.14999999999998,-7.378105967774388
1834,-63166,65190.96,-63.54999999999998,-7.778105967774394
1835,-63227,65251.35,-64.04999999999998,-8.278105967774394
1836,-63290,65314.5,-63.44999999999999,-7.6781059677744
1837,-63350,65374.45,-62.94999999999999,-7.1781059677744
1838,-63409,65433.1,-63.54999999999998,-7.778105967774394
1839,-63469,65493.54,-63.849999999999966,-8.078105967774377
1840,-63531,65555.62,-63.14999999999998,-7.378105967774388
1841,-63590,65614.73,-63.94999999999999,-8.1781059677744
1842,-63652,65676.83,-63.04999999999998,-7.278105967774394
1843,-63713,65737.05,-64.04999999999998,-8.278105967774394
1844,-63775,65799.72,-63.74999999999997,-7.978105967774383
1845,-63838,65862.09,-63.54999999999998,-7.778105967774394
1846,-63899,65923.3,-63.64999999999998,-7.878105967774388
1847,-63959,65983.3,-62.44999999999999,-6.6781059677744
1848,-64015,66039.74,-62.54999999999998,-6.778105967774394
1849,-64072,66096.88,-64.54999999999998,-8.778105967774394
1850,-64137,66161.94,-63.14999999999998,-7.378105967774388
1851,-64197,66221.48,-63.74999999999997,-7.978105967774383
1852,-64258,66282.99,-63.44999999999999,-7.6781059677744
1853,-64320,66344.34,-63.94999999999999,-8.1781059677744
1854,-64383,66407.24,-64.14999999999998,-8.378105967774388
1855,-64447,66471.72,-63.54999999999998,-7.778105967774394
1856,-64510,66534.48,-64.34999999999997,-8.578105967774377
1857,-64574,66598.7,-63.24999999999997,-7.478105967774383
1858,-64634,66658.99,-63.74999999999997,-7.978105967774383
1859,-64697,66721.98,-64.14999999999998,-8.378105967774388
1860,-64762,66786.84,-64.34999999999997,-8.578105967774377
1861,-64828,66852.52,-63.54999999999998,-7.778105967774394
1862,-64890,66914.67,-64.04999999999998,-8.278105967774394
1863,-64955,66979.41,-64.34999999999997,-8.578105967774377
1864,-65021,67045.49,-64.24999999999997,-8.478105967774383
1865,-65087,67111.45,-63.94999999999999,-8.1781059677744
1866,-65152,67176.17,-64.64999999999998,-8.878105967774388
1867,-65218,67242.94,-63.94999999999999,-8.1781059677744
1868,-65283,67307.83,-63.94999999999999,-8.1781059677744
1869,-65347,67371.33,-63.64999999999998,-7.878105967774388
1870,-65409,67433.89,-63.849999999999966,-8.078105967774377
1871,-65471,67495.87,-62.64999999999998,-6.878105967774388
1872,-65530,67554.23,-64.54999999999998,-8.778105967774394
1873,-65596,67620.31,-63.44999999999999,-7.6781059677744
1874,-65658,67682.18,-63.24999999999997,-7.478105967774383
1875,-65719,67743.24,-64.04999999999998,-8.278105967774394
1876,-65783,67807.09,-64.04999999999998,-8.278105967774394
1877,-65847,67871.21,-63.349999999999966,-7.578105967774377
1878,-65908,67932.85,-63.849999999999966,-8.078105967774377
1879,-65972,67996.29,-64.44999999999999,-8.6781059677744
1880,-66038,68062.89,-63.64999999999998,-7.878105967774388
1881,-66102,68126.18,-64.24999999999997,-8.478105967774383
1882,-66167,68191.46,-64.04999999999998,-8.278105967774394
1883,-66232,68256.92,-64.24999999999997,-8.478105967774383
1884,-66298,68322.79,-63.64999999999998,-7.878105967774388
1885,-66362,68386.25,-63.74999999999997,-7.978105967774383
1886,-66425,68449.73,-64.24999999999997,-8.478105967774383
1887,-66491,68515.36,-63.64999999999998,-7.878105967774388
1888,-66553,68577.09,-62.64999999999998,-6.878105967774388
1889,-66612,68636.52,-63.94999999999999,-8.1781059677744
