Cross-Correlation
0.03569433054259611
0.035976018318730554
0.03636212370254492
0.03690974069673862
0.037515898207443055
0.03808688398735187
0.038418930111041937
0.03852256154869056
0.03860602299299827
0.03859703714804814
0.03838780986449955
0.037963385189737985
0.0378438943818769
0.03747068547049764
0.03723759659189511
0.03691538294400686
0.03627803751722909
0.03581793941500482
0.03513675043374915
0.034480727551874306
0.03377410648835401
0.03293535118997852
0.032105509442993174
0.03103488165958803
0.029673927049775426
0.02853027431411116
0.02737345345721934
0.02596316514136723
0.02466918645775461
0.023558432727366435
0.02237681476593993
0.021098155456529894
0.01976406150234149
0.018266220217269143
0.016726252676044794
0.015386061367709907
0.01440876690024977
0.013078877806957646
0.011918823099989142
0.011006781505418655
0.00986843241673807
0.009042518535020961
0.008004322726754241
0.0072444172260944465
0.00626396424388089
0.005195493007123792
0.0038738756041419575
0.0023866838081950167
0.0010350507095359764
-0.00033547445608640876
-0.0015623892580200632
-0.002877467295717757
-0.004444669252754057
-0.006068444715672272
-0.007885803641189681
-0.009801195598333394
-0.011572752038039907
-0.013410673799678878
-0.015193090778382944
-0.016540273855686686
-0.017899978585470006
-0.01910522636806478
-0.02007503526454561
-0.02077384368655806
-0.021410805919880274
-0.02203223091793697
-0.022911605630521744
-0.02368325506660882
-0.0245198513879119
-0.025299919110186073
-0.02626295231514711
-0.027039024378889828
-0.02773847862299895
-0.028540068529370896
-0.029085132088751763
-0.029552907848052194
-0.030207039920307446
-0.031072622439843385
-0.03174161513150124
-0.03274037630652842
-0.03372191967854842
-0.034718100882819666
-0.03565419012820911
-0.03645728026286306
-0.037222432055773295
-0.03798946701883398
-0.0385653911406224
-0.03911741370134152
-0.039576377555877645
-0.04000733205936483
-0.04043826925717009
-0.04085054670480879
-0.04109067787860668
-0.04145818216532835
-0.04175984293897776
-0.04224501243939188
-0.04286473694435841
-0.0434507443937511
-0.043960401198995
-0.04483373923859864
-0.04564831322593784
-0.046606107056501034
-0.04759306207445481
-0.04838528971557386
-0.049183250024260904
-0.04999710608943379
-0.050568524833045754
-0.05132531313773895
-0.052072606528878636
-0.05300640521247687
-0.05361649807874372
-0.05388552344203857
-0.05440420129493389
-0.05485410013491775
-0.05557780302368446
-0.05621757572915201
-0.056857704113234896
-0.05757483341779341
-0.05825229837645696
-0.058514497180683495
-0.058786639447618416
-0.05925649112172683
-0.05963464606559402
-0.05992778317795721
-0.06012685959889857
-0.060517224712960054
-0.06107512944058399
-0.06160626683220334
-0.062027034679339246
-0.062199655962971084
-0.06245840728428201
-0.0626097558298591
-0.06292293284922922
-0.06314947367214023
-0.0632180082029775
-0.06335109487814444
-0.06311371526478038
-0.06295415558447319
-0.06297164594090804
-0.06295119499376178
-0.06279446924700718
-0.06241028729258937
-0.06191037505498589
-0.06109341466579293
-0.060138069814994234
-0.058899068882668354
-0.05777770499540041
-0.05647993929122519
-0.055310960564750704
-0.05394012708520433
-0.05257453473905273
-0.051265656730878524
-0.049869112707498574
-0.048568986050782664
-0.04731753715930298
-0.04620536954243412
-0.044899635387972286
-0.043790080228047625
-0.04249602280013793
-0.04145723973936782
-0.04045477405864128
-0.039493313305199
-0.03885373469990115
-0.03844526644080659
-0.038240255142782426
-0.03818907326181495
-0.03789620751781522
-0.037785901174848584
-0.037610628853725514
-0.03759404058041045
-0.03773471050179051
-0.037908180487468426
-0.03793411614775178
-0.037789920592101484
-0.03720423270387464
-0.03650275484920109
-0.03580938237607976
-0.034955454803375016
-0.03397160396403831
-0.03303853483587173
-0.03203736868006966
-0.030955939772014416
-0.029981316901052654
-0.02895214986332089
-0.028074029185206406
-0.027481624911980574
-0.02688052988161345
-0.026390549939390877
-0.02543224448291513
-0.024552324718201058
-0.02370789753815048
-0.02237606097911735
-0.02120500580090501
-0.019985334617950306
-0.019009250902857447
-0.01795599059241361
-0.01693799537286678
-0.015920736435804436
-0.014886663698144384
-0.013948081412536948
-0.013121112387628284
-0.012358871270135437
-0.011827501845586012
-0.011100774267625818
-0.01051771940545053
-0.009855177523831433
-0.0092591162452429
-0.008776432653078479
-0.00839684209282274
-0.008219639911139625
-0.008285906108002557
-0.008386695101892844
-0.008650954933141799
-0.008949419118016852
-0.009440446623258382
-0.009774128987361887
-0.010107721955028315
-0.010290099777492328
-0.010588088800657461
-0.01080312390397997
-0.011042583270720791
-0.011357557100983316
-0.011576908162477594
-0.01168949612687277
-0.011757025094372528
-0.011751536464496769
-0.011877785838214718
-0.01178713117192137
-0.011644069770446342
-0.011487993120373529
-0.011445901474093901
-0.011591099890547157
-0.011467393621374907
-0.011401396616344284
-0.011236801324813231
-0.011407582077962766
-0.01141547433787019
-0.011558705149084837
-0.011565529777179256
-0.011537078247522273
-0.011586746680858956
-0.011669264124826014
-0.011794162693794274
-0.011977888630933327
-0.012082737875098478
-0.012142289186782049
-0.012411412972358276
-0.012644208902942084
-0.012602456626294964
-0.012382364887066016
-0.01228834021269549
-0.012165808740844195
-0.012151186773887268
-0.012029388437834415
-0.011991842882403472
-0.011762296468256252
-0.011357448303153925
-0.010668399077254592
-0.009736650809991981
-0.009170268853146318
-0.008411349683061961
-0.007604225835524715
-0.006975351331891244
-0.006360521535848926
-0.006092564682989078
-0.0056036091636875816
-0.005169520062484593
-0.005024107522768721
-0.004927167884979574
-0.005049612762666965
-0.005139759418163527
-0.005304453145060979
-0.00553223064107412
-0.005992931952663659
-0.006371991300551531
-0.006815785625297278
-0.007258095797988382
-0.007708708405911124
-0.008232027634892622
-0.008671731344316147
-0.009268899011290906
-0.00979817245997629
-0.01067408055090714
-0.011472244479187385
-0.012716146697010787
-0.014256305412726468
-0.015813809493131357
-0.017396992987037656
-0.018971125073266492
-0.020703292331799388
-0.022200497872914678
-0.02376405126115594
-0.025581126550460135
-0.027469026188230588
-0.02939022774016486
-0.03122488380624729
-0.032867311735427056
-0.03455318977449012
-0.03623820494948047
-0.0376659421319737
-0.039397330115787124
-0.041366610525588356
-0.04331545459150438
-0.045182188687179235
-0.046873988416629916
-0.048443873826575175
-0.04992303682139911
-0.05158374859990871
-0.05315275546964669
-0.054840271516114106
-0.05649146087615586
-0.05800505683222796
-0.0594896652335051
-0.061094664867678776
-0.06263897051747061
-0.06404676493177103
-0.06542046948742967
-0.0665476886288687
-0.06774922703240145
-0.06902761896172076
-0.0703232287973901
-0.07156910827146888
-0.072451323675188
-0.07340639156319749
-0.07418125788399453
-0.07485650150063275
-0.07541946825656488
-0.07587047401783671
-0.07653746749391348
-0.07705893632262686
-0.07733524648933282
-0.07743501756194053
-0.07749590349610233
-0.0773758587854891
-0.077330044154103
-0.07716257772162732
-0.07674143288728394
-0.0764962865641693
-0.07643627426851034
-0.07638968628995334
-0.07672916684378961
-0.07720536545221598
-0.07769486270759679
-0.0781123030584761
-0.07867225999757763
-0.07927358946127044
-0.07986194032767083
-0.08030380772893564
-0.08084688312035343
-0.08131058963786109
-0.08171057381920326
-0.08211507789715503
-0.08267740097664428
-0.08324031872924548
-0.08392478644316424
-0.08453215452742503
-0.08535741622569293
-0.08597550758542791
-0.08672443811240658
-0.08737623634274017
-0.08810841429248162
-0.08878338743703539
-0.0895264730230412
-0.09010678016329425
-0.09066625516283365
-0.09110327666756667
-0.0912854382119294
-0.09130784263801892
-0.09139699486472899
-0.09135291999107344
-0.09138759866893659
-0.0915014829888773
-0.09127171171054958
-0.09105673364240072
-0.09052122894260609
-0.09017002522042872
-0.08992038723866203
-0.08979201515160537
-0.08965661566757456
-0.08975292768247833
-0.08961823809555908
-0.08934410014338147
-0.08927536739549223
-0.08930715075705599
-0.08920839169595751
-0.0890803836320842
-0.0890674435585244
-0.08883670577802254
-0.08894012637027288
-0.0890198671612215
